Latitude,Longitude,LandslideN,Country,Date,Day,Month,Year,Continent,Fatalities,Trigger,Report_1,Source_1,Report_2,Source_2,Report_3,Source_3,Report_4,Source_4,Location_M,Precision,Location_R,geometry,WKT_GEOM
"41,39931361","-85,41859531",508,United States,2005-09-23,23,9,2005,N. America,1,human activity (unspecified),"An 11-year-old boy throwing rocks in a gravel pit died when he and other boys caused a landslide that made a tree fall on him Friday, police said.
The accident occurred about 6:15?p.m. on private property north of downtown Rome City. Six boys were throwi",http://www.fortwayne.com/mld/fortwayne/news/local/12738820.htm,,,,,,,Noble,"1084256756,51","Rome City, Indiana",POINT Z (-85.41859531 41.39931361 508),POINT (-85.41859531 41.39931361)
"31,76876417","-106,2362158",844,United States,2006-10-24,24,10,2006,N. America,1,construction,"A 21-year-old construction worker building a draining system for a South Juárez maquila was buried under a landslide and died last Tuesday, Juárez police said. Police said the day's heavy rains contributed to the accident.",http://www.elpasotimes.com/business/ci_4569034,,,,,,,El Paso,"2629984928,14","Juárez, Texas",POINT Z (-106.2362158 31.76876417 844),POINT (-106.2362158 31.76876417)
"42,57945062","-88,04069968",1276,United States,2007-12-19,19,12,2007,N. America,1,construction,"A Racine man was killed Wednesday while installing a sewer line for a new Wal-Mart Supercenter near Kenosha.  Authorities said Juan Oviedo, 52, was in a trench up to 30-feet deep and the wet soil flowed around him causing him to be trapped.  Two co-worke","http://www.newrichmond-news.com/articles/index.cfm?id=19363&section=winews,Wisconsin%20News",,,,,,,Kenosha,"717108712,387","Kenosha, Wisconsin",POINT Z (-88.04069968 42.57945062 1276),POINT (-88.04069968 42.57945062)
"47,02295736","-122,101653",1333,United States,2008-03-13,13,3,2008,N. America,1,construction,"A 66-year-old Auburn man was killed near the South Prairie community in what police are calling a “freak, tragic accident.”  Vernon L. Townsend was guarding an east Pierce County housing development. He apparently was getting out of his truck when th",http://www.thenewstribune.com/news/updates/story/308540.html,,,,,,,Pierce,"4369746666,42","South Prairie community, Tacoma, Washington State",POINT Z (-122.101653 47.02295736 1333),POINT (-122.101653 47.02295736)
"43,56134307","-73,85247344",1796,United States,2009-04-20,20,4,2009,N. America,1,human activity (unspecified),Authorities say a man doing yard work on his Adirondack property has died after he fell off a rock ledge and was pinned under boulders that fell on him.  Officials in the Warren County town of Hague say the man was using a leaf blower Monday afternoon wh,http://www.saratogian.com/articles/2009/04/21/news/doc49ee1c027cc9e523229396.txt,,,,,,,Warren,"2399187645,65","Hague, Warren County, New York State",POINT Z (-73.85247344 43.56134307 1796),POINT (-73.85247344 43.56134307)
"37,47829076","-86,84897095",3056,United States,2011-10-28,28,10,2011,N. America,2,mining (unknown),"Armstrong Coal Company tells 14 News that the two miners trapped in Ohio County have died.

Darrel Winstead, 47, of Madisonville and Samuel Lindsey, 23, of Mortons Gap, died at the Armstrong Coal Company's Equality Boot Mine in Centertown.

Preliminary r",http://www.wtol.com/story/15898393/high-wall-collapse-in-ohio-co-miners-trapped,,,,,,,Ohio,"1546680678,79","Equality Boot Mine in Centertown, Ohio County, Ke*",POINT Z (-86.84897095 37.47829076 3056),POINT (-86.84897095 37.47829076)
"43,94064865","-71,82037983",3422,United States,2012-10-30,30,10,2012,N. America,1,rainfall,"Police in Lincoln, N.H., say a construction worker checking on a job site in the aftermath of Superstorm Sandy has been killed in a landslide.

Chief Theodore Smith says police were notified of the accident just before 8:30 a.m. Tuesday.

He says a const",http://www.wcax.com/story/19955339/1-death-confirmed-in-nh-from-storm,"New Hampshire police have identified a 42-year-old construction company owner who was swept to his death by a landslide while checking a job in Lincoln.

Lincoln Police Chief Theodore Smith says Eugene ""Rusty"" Brooks of Woodstock was killed Tuesday morni",http://www.therepublic.com/view/story/ba41bae1720a448dbdda7f3ff1358078/NH--Superstorm-Sandy-NH-Fatal,,,,,Grafton,"4529396142,63","Lincoln, N.H",POINT Z (-71.82037983 43.94064865 3422),POINT (-71.82037983 43.94064865)
"32,90492377","-111,3436722",3916,United States,2014-02-23,23,2,2014,N. America,1,unknown,"A Tempe family is devastated after a freak accident killed a climber east of the valley on Sunday.

The 66-year-old man was experienced and was not actually climbing when he was killed.

This happened in an area about 35 miles east of Apache Junction nea",http://www.myfoxphoenix.com/story/24807626/sheriff-tempe-climber-killed-by-falling-boulder,,,,,,,Pinal,"13911634736,4","35 miles east of Apache Junction near Superior, A*",POINT Z (-111.3436722 32.90492377 3916),POINT (-111.3436722 32.90492377)
"34,32182297","-118,2266806",4625,United States,2016-02-25,25,2,2016,N. America,1,fire,"A 22-year-old inmate firefighter died a day after a large rock struck her as she battled a brush fire in Southern California, corrections officials said Friday.

Shawna Lynn Jones was taken by helicopter to UCLA Medical Center with major head injuries Th",http://sacramento.cbslocal.com/2016/02/26/california-inmate-firefighter-dies-after-large-rock-falls-100-feet/,,,,,,,Los Angeles,"10582858274,9","Santa Monica Mountains above Malibu, California",POINT Z (-118.2266806 34.32182297 4625),POINT (-118.2266806 34.32182297)
"48,54228915","-115,4057729",4904,United States,2016-08-07,7,8,2016,N. America,1,construction,"A Libby man was killed in a weekend landslide while doing excavation work near an old mine entrance south of Libby.

Lincoln County Sheriff Robby Bowe says 54-year-old Cliff Auge was buried under dirt and rock when a slope collapsed on Sunday. Another ma",http://www.greatfallstribune.com/story/news/2016/08/08/libby-man-dies-landslide/88401482/,,,,,,,Lincoln,"9532666179,11","Libby, Montana",POINT Z (-115.4057729 48.54228915 4904),POINT (-115.4057729 48.54228915)
"36,75931834","-84,14540725",5120,United States,2017-03-30,30,3,2017,N. America,1,legal mining,"Whitley County lost one of their own Thursday, a man who died earning his living to take care of those he cared most about.
“He loved his wife and kids more. Can’t count the times he told me that,” said friend Matt Leach.

Joseph Partin was only 33",http://foxlexington.com/news/local/miner-killed-after-boulder-falls-at-whitley-county-strip-mine,,,,,,,Whitley,"1147565285,62","Rockholds, Kentucky",POINT Z (-84.14540725 36.75931834 5120),POINT (-84.14540725 36.75931834)
"46,23173032","-106,7312404",5157,United States,2017-05-06,6,5,2017,N. America,1,legal mining,"Mike Ramsey, a local man who once worked at the TransAlta mine, was killed on Saturday in a workplace accident at a coal mine in Montana. According to reports, Ramsey, 62, was driving a 100-ton haul truck when it fell from a 100-foot ledge at the Westmor",http://www.chronline.com/news/curtis-man-killed-in-montana-mining-accident/article_f4b1b2b6-34dc-11e7-9bc8-8fe84a7c043d.html,,,,,,,Rosebud,"12992529993,6","Colstrip, Montana",POINT Z (-106.7312404 46.23173032 5157),POINT (-106.7312404 46.23173032)
"31,79231883","-94,14624945",5160,United States,2017-05-09,9,5,2017,N. America,1,construction,"1 dead, 1 injured in Joaquin, TX pipe accident, The Shelby County Sheriff's Office is investigating after a man died and another was injured in an apparent mudslide Tuesday night.",http://www.foxcarolina.com/clip/13317317/1-dead-1-injured-in-joaquin-tx-pipe-accident,,,,,,,Shelby,"2161468932,81","Joaquin, Texas",POINT Z (-94.14624945 31.79231883 5160),POINT (-94.14624945 31.79231883)
"33,74552492","-115,9927816",5374,United States,2017-09-06,6,9,2017,N. America,1,recreation,"The hiker killed in a rock slide above Idyllwild on Wednesday has been identified as Jonathan Zuniga, 24, of Oceanside, Riverside County coroner’s officials said Thursday.

A second person — identified by family as Zuniga’s brother, Nathaniel Zunig",https://www.pe.com/2017/09/07/hiker-killed-in-idyllwild-rock-slide-identified/,,,,,,,Riverside,"18943197599,6",Humber Park in the 24000 block of Fern Valley Roa*,POINT Z (-115.9927816 33.74552492 5374),POINT (-115.9927816 33.74552492)
"37,92597307","67,87393489",789,Uzbekistan,2006-08-14,14,8,2006,C. Asia,7,construction,"Seven people have died in a sanitation ditch landslide in an Uzbek village near the borders of Afghanistan and Tajikistan, Interfax news agency reports.  A father and son of a Shurchinsky district village had build a seven-meter deep sanitation ditch to",http://www.mosnews.com/news/2006/08/14/sanitationditch.shtml,,,,,,,Sho'rchi,"878284110,249",Shurchinsky district village (near Ahghan Tajik b*,POINT Z (67.87393489 37.92597307 789),POINT (67.87393489 37.92597307)
"12,2539773","109,1884901",2650,Vietnam,2010-11-02,2,11,2010,S.E. Asia,1,rainfall,"At least eight people were dead and six missing after a week of heavy rains in south-central Vietnam, authorities said Wednesday.  Among the dead was a 2-year-old boy in the city of Nha Trang whose house was buried in a landslide while he slept.",http://www.monstersandcritics.com/news/asiapacific/news/article_1596132.php/Death-toll-reaches-eight-in-Vietnam-floods,,,,,,,Nha Trang,"248616526,961",Nha Trang City,POINT Z (109.1884901 12.2539773 2650),POINT (109.1884901 12.2539773)
"22,05205561","104,1881711",2959,Vietnam,2011-08-29,29,8,2011,S.E. Asia,3,construction,"Another cave-in killed three Hoang Lan building company workers at a house construction site in Lao Cai Province's Van Ban District yesterday afternoon.

The workers were having lunch near earthworks carried out by the owner when it caved in and buried t",http://vietnamnews.vnagency.com.vn/Miscellany/214897/Landslide-fatalities-prompt-safety-moves.html,,,,,,,Văn Bàn,"1413274132,11","Van Ban District, Lao Cai Province",POINT Z (104.1881711 22.05205561 2959),POINT (104.1881711 22.05205561)
"21,90751639","104,5514767",2960,Vietnam,2011-08-29,29,8,2011,S.E. Asia,2,construction,"Six people including two 11-year-olds died in cave-ins and a landslide in the last two days in the northern mountainous provinces of Lao Cai and Yen Bai and in HCM City.

The children were buried alive yesterday at a construction site in Yen Bai Province",http://vietnamnews.vnagency.com.vn/Miscellany/214897/Landslide-fatalities-prompt-safety-moves.html,,,,,,,Văn Yên,"1396934327,87","Van Yen District, Yen Bai Province",POINT Z (104.5514767 21.90751639 2960),POINT (104.5514767 21.90751639)
"10,85592146","106,7446594",3340,Vietnam,2012-08-09,9,8,2012,S.E. Asia,3,construction,"Three workers were buried alive in a mudslide at a construction site in HCM City's Thu Duc District early yesterday morning.

The three men, aged between 32 and 48, were working at the bottom of a 6-metre deep pit at the construction site on Vo Van Ngan",http://vietnamnews.vnagency.com.vn/Miscellany/228563/mudslide-kills-three-on-construction-site.html,,,,,,,Thủ Đức,"48258390,6789","Thu Duc District, Ho Chi Minh City",POINT Z (106.7446594 10.85592146 3340),POINT (106.7446594 10.85592146)
"12,2539773","109,1884901",3614,Vietnam,2013-06-08,8,6,2013,S.E. Asia,7,human activity (unspecified),"At least seven people were killed and 22 injured when a passenger bus hit a mountainside near Nha Trang Friday morning and was hit by rocks after it triggered off their fall.

Five died on the spot and two at the Khanh Hoa General Hospital, which is also",http://www.thanhniennews.com/index/pages/20130607-6-killed-as-bus-hits-cliff-in-vietnam.aspx,,,,,,,Nha Trang,"248616526,961","Nha Trang, Khanh Hoa Province",POINT Z (109.1884901 12.2539773 3614),POINT (109.1884901 12.2539773)
"22,35057774","103,5778146",4107,Vietnam,2014-08-12,12,8,2014,S.E. Asia,1,rainfall,"Heavy downpours triggered sweeping floods and landslides that killed six people in the northern highlands on Tuesday.

Vu Van Luat, spokesperson for the Lai Chau Provincial Flood Prevention and Rescue Committee, said the Thac Tinh stream rose up suddenly",http://www.thanhniennews.com/society/deadly-floods-landslides-ravage-northern-vietnam-29840.html,,,,,,,Tam Đường,"761110194,782","Tam Duong , Lai Chau",POINT Z (103.5778146 22.35057774 4107),POINT (103.5778146 22.35057774)
"15,17269676","108,3668874",227,Vietnam,2004-11-27,27,11,2004,S.E. Asia,5,rainfall,"Landslides and flash floods triggered by Typhoon Muifa have killed at least 33 people in central Vietnam, officials said on Sunday.  She said a landslide late on Saturday in Tay Tra district swept away a family of six people. Only one of them survived.",http://www.planetark.com/dailynewsstory.cfm/newsid/28328/story.htm,,,,,,,Tây Trà,"340092995,101",Tay Tra district,POINT Z (108.3668874 15.17269676 227),POINT (108.3668874 15.17269676)
"22,13295061","105,8473666",303,Vietnam,2005-03-29,29,3,2005,S.E. Asia,3,rainfall,"A landslide occurred in the northern mountainous province of Bac Can on Mar. 29, leaving three people dead and two others injured.   Bac Can, Mar. 30 (VNA) - A landslide occurred in the northern mountainous province of Bac Can on Mar. 29, leaving three p",http://www.vnagency.com.vn/newsA.asp?LANGUAGE_ID=2&CATEGORY_ID=29&NEWS_ID=144785,,,,,,,Bac Kan,"137068415,494","Nong Thuong commune, Bac Can provincial capital, *",POINT Z (105.8473666 22.13295061 303),POINT (105.8473666 22.13295061)
"22,37217892","104,1392116",473,Vietnam,2005-08-30,30,8,2005,S.E. Asia,3,rainfall,"A landslide triggered by heavy rains killed three people in northern Vietnam, an official said today.  The bodies of two women aged 44 and 80 and a nine-year-old boy were recovered Tuesday, hours after their house was buried by the landslide in Bao Thang",http://breakingnews.iol.ie/news/story.asp?j=154256764&p=y54z5747x,,,,,,,Bảo Thắng,"683853903,455",Bao Thang District in Lao Cai,POINT Z (104.1392116 22.37217892 473),POINT (104.1392116 22.37217892)
