WKT,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_acc,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,source,method,img_type,sat_date_b,sat_date_a,citation
POINT (104.881335308 21.0326889180001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Da Bac 2017,Da Bac Hoa Binh Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.03268892,104.88133531,Vietnam,VN,Hoa Binh,Xom Tang,26.59,,,COOLR_R,,,,,
POINT (104.784629655 21.0550924620001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.05509246,104.78462966,Vietnam,VN,Son La,Ban Pho,26.76,,,COOLR_R,,,,,
POINT (104.661132738 20.4718517490001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.47185175,104.66113274,Vietnam,VN,Thanh Hoa,Muong Lat,10.13,,,COOLR_R,,,,,
POINT (93.926202398 23.321784763),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.32178476,93.9262024,Myanmar,MM,Chin,Neyinzaya Chaung,13.56,,,COOLR_R,,,,,
POINT (103.2422 -4.02829999999994),thejakartaglobe.com,http://thejakartaglobe.com/news/bad-weather-kills-at-least-3-in-indonesia-heavy-rain-set-to-continue/351914,1390,2010/01/10,,"Pagaralam, South Sumatra","Torrential rain over the weekend left several parts of the country under water. In East Java, storms submerged thousands of homes and left at as many as four people dead. In Pagaralam, South Sumatra, the heavy rain caused landslides in several parts of t","Pagaralam, South Sumatra",25km,complex,downpour,medium,unknown,0.0,0.0,,,,GLC,1390,-4.0283,103.2422,Indonesia,ID,Sumatera Selatan,Gunungkaia,7.53,2014/09/11,,COOLR_R,,,,,
POINT (-107.359425 39.0039120000001),FOX 31,http://kdvr.com/2016/10/20/highway-133-closed-until-at-least-saturday-after-rock-slide/,9660,2016/10/19,08:00,Highway 133 on the north end of Paonia Reservoir,"Highway 133 will be closed until at least Saturday after a rock slide dropped more than 100 tons of debris on the highway, causing extensive damage, the Colorado Department of Transportation said.","near McClure Pass and Mile Marker 29.5, appoximately 5km north of the Paonia Reservoir",exact,rock_fall,no_apparent_trigger,medium,above_road,0.0,0.0,,http://www.9news.com/img/resize/content.9news.com/photo/2016/10/19/rockslide2_1476900385308_6550586_ver1.0.jpg?preset=534-401,Can be seen in the 2016 version of Google Maps,GLC,9660,39.003912,-107.359425,United States,US,Colorado,Paonia,24.98,2016/10/27,,COOLR_R,,,,,
POINT (98.2314354540001 16.927359159),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hpa-An 2018,Hpa-An Kayin Myanmar 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,16.92735916,98.23143545,Myanmar,MM,Kayin,Htisekaw,15.46,,,COOLR_R,,,,,
POINT (35.5064205630001 1.34210056700005),"Benz, G., and Stanley, T. (2020). Pokot Landslide Inventory.",https://www.capitalfm.co.ke/news/2019/11/landslide-death-toll-in-west-pokot-rises-to-43/,20964,2019/11/23,unknown,2019 West Pokot Landslides,,,exact,,rain,,,0.0,0.0,,,"Location digitized from Sentinel image for April 6, 2020",Pokot,,1.34210057,35.50642056,Kenya,KE,West Pokot,Cherangany Hills,10.93,,,COOLR_R,,,,,
POINT (104.455945941 20.4787852760001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.47878528,104.45594594,Vietnam,VN,Thanh Hoa,Muong Lat,15.68,,,COOLR_R,,,,,
POINT (-122.5168 43.3047),Oregon DOT,,8528,2012/12/04,11:00,"OR 138, milepost 53",,"OR 138, milepost 53",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,ODOT,8528,43.3047,-122.5168,United States,US,Oregon,Steamboat,18.06,2016/07/07,,COOLR_R,,,,,
POINT (93.795049781 22.689393925),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.68939393,93.79504978,Myanmar,MM,Chin,Falam,27.24,,,COOLR_R,,,,,
POINT (-119.710017038 37.724380313),SF Gate,http://www.sfgate.com/bayarea/article/Rockslide-closed-Hwy-140-entrance-to-Yosemite-11216868.php,9690,2017/06/12,12:00,Rockslide Closes 140,Rockslide blocks highway 140 with damages to road guardrail and infrastructure.,"CA-140, Yosemite National Park, California, 95389",25km,rock_fall,unknown,medium,above_road,0.0,0.0,,http://ww3.hdnux.com/photos/61/70/72/13078166/5/920x920.jpg,,GLC,,37.72438031,-119.71001704,United States,US,California,Yosemite Village,9.91,2017/06/14,,COOLR_R,,,,,
POINT (104.362329936 21.522312481),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.52231248,104.36232994,Vietnam,VN,Yen Bai,Nghia Lo,17.15,,,COOLR_R,,,,,
POINT (86.5833000000001 27.5002000000001),thehimalayantimes,http://www.thehimalayantimes.com/fullNews.php?headline=Landslip+halts+transportation++&NewsID=347589http://www.sbs.com.au/news/article/1693463/Powerful-typhoon-Sanba-pounds-S-Korea,4562,2012/09/17,09:00,"Salleri, Phakhel VDC-3 ","Transport service between Kathmandu and Hetaunda has been disrupted due to the blockade of the Madan Bhandari highway by a landslip this morning. Similarly another landslip at Salleri, Phakhel VDC-3 also blocked the highway from the Pharping side.","Salleri, Phakhel VDC-3 ",25km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,4562,27.5002,86.5833,Nepal,NP,Sagarmatha,Sagarmatha,14.56,2014/04/01,,COOLR_R,,,,,
POINT (103.262038878 18.4571282640001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Thaphabath 2015,Thaphabath Bolikhamsai Laos 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,18.45712826,103.26203888,Laos,LA,Bolikhamxai,Ban Thabok,11.09,,,COOLR_R,,,,,
POINT (104.495946058 20.56212077),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.56212077,104.49594606,Laos,LA,Houaphan,Muong Lat,10.5,,,COOLR_R,,,,,
POINT (104.542652564 21.272950445),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.27295045,104.54265256,Vietnam,VN,Son La,Ban Pho,11.03,,,COOLR_R,,,,,
POINT (93.9957008680001 23.72025296),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.72025296,93.99570087,Myanmar,MM,Chin,Seksih,12.98,,,COOLR_R,,,,,
POINT (-1.27813727699993 50.7321609480001),Island Echo,http://www.islandecho.co.uk/news/emergency-footpath-closures-following-landslips,9359,2016/04/01,,"Whippingham, the riverside path between Island Harbour and the Folly","In Whippingham, the riverside path between Island Harbour and the Folly has been closed following a landslip at the back of Medina Park. The footpath is Public Footpath N122.","Whippingham, the riverside path between Island Harbour and the Folly",1km,landslide,unknown,small,bluff,0.0,0.0,,http://www.islandecho.co.uk/news/emergency-footpath-closures-following-landslips,,GLC,9359,50.73216095,-1.27813728,United Kingdom,GB,England,Newport,8.13,2016/08/03,,COOLR_R,,,,,
POINT (104.413681049 21.490291862),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.49029186,104.41368105,Vietnam,VN,Yen Bai,Nghia Lo,15.48,,,COOLR_R,,,,,
POINT (84.0011000000001 28.1996),The Straits Times,http://www.straitstimes.com/asia/south-asia/one-killed-as-landslide-hits-nepal-school,7245,2015/07/16,,Pokhara,"A landslide triggered by heavy monsoon rains buried parts of a school in western Nepal on Thursday, killing a student and injuring 12 people.  Police said the landslide buried three classrooms at the school in Pokhara where students were sitting end-of-t",Pokhara,10km,landslide,monsoon,medium,other,1.0,12.0,,,,GLC,7245,28.1996,84.0011,Nepal,NP,Gandaki,Gate,9.55,2015/07/20,,COOLR_R,,,,,
POINT (103.729075161 22.3449338030001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tam Duong 2018,Tam Duong Lai Chau Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.3449338,103.72907516,Vietnam,VN,Lai Chau,Cha Pa,10.92,,,COOLR_R,,,,,
POINT (109.8113 -7.40109999999993),Antara News,http://www.antaranews.com/en/news/97525/landslide-forces-hundreds-of-wonosobo-villagers-to-evacuate,6733,2015/01/24,18:00,Garung Lor village in Sukoharjo sub-district,"The landslide came from a hill having a height of about 20 meters and a width 20 meters, that belonged to state-owned forestry company Perum Perhutani, Muhai, coordinator of the Wonosobo SAR team, said here Sunday.",Garung Lor village in Sukoharjo sub-district,10km,landslide,continuous_rain,medium,unknown,0.0,0.0,,,,GLC,6733,-7.4011,109.8113,Indonesia,ID,Jawa Tengah,Wonosobo,10.6,2015/01/29,,COOLR_R,,,,,
POINT (35.362960398 1.38599589300003),"Benz, G., and Stanley, T. (2020). Pokot Landslide Inventory.",https://www.capitalfm.co.ke/news/2019/11/landslide-death-toll-in-west-pokot-rises-to-43/,20697,2019/11/23,unknown,2019 West Pokot Landslides,,,exact,,rain,,,0.0,0.0,,,"Location digitized from Sentinel image for April 6, 2020",Pokot,,1.38599589,35.3629604,Kenya,KE,West Pokot,Cherangany Hills,12.54,,,COOLR_R,,,,,
POINT (103.07488188 22.2066420410001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Sin Ho 2018,Sin Ho Lai Chau Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.20664204,103.07488188,Vietnam,VN,Lai Chau,Nam Te (Black River),7.61,,,COOLR_R,,,,,
POINT (-82.3690999999999 23.1098000000001),reliefweb,http://www.reliefweb.int/rw/RWFiles2010.nsf/FilesByRWDocUnidFilename/VDUX-8ADM53-full_report.pdf/$File/full_report.pdf,2611,2010/10/18,,Havana,"18 October  CUBA Source: Government of Cuba. : Tropical Storm Paula caused at least 22 landslides, damages to electrical systems and left four people wounded as it passed through Havana. Power failures caused by the storm affected more than 130,000 peopl",Havana,50km,complex,tropical_cyclone,medium,unknown,0.0,0.0,Tropical Storm Paula,,,GLC,2611,23.1098,-82.3691,Cuba,CU,La Habana,La Habana (Havana),2.19,2014/04/01,,COOLR_R,,,,,
POINT (93.8676737260001 23.7410749040001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.7410749,93.86767373,Myanmar,MM,Chin,Seksih,11.49,,,COOLR_R,,,,,
POINT (93.9104212440001 23.4955211440001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.49552114,93.91042124,Myanmar,MM,Chin,Seksih,16.25,,,COOLR_R,,,,,
POINT (93.721731386 22.36873696),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.36873696,93.72173139,Myanmar,MM,Chin,Bungtuah,5.63,,,COOLR_R,,,,,
POINT (93.8793287650001 23.325306455),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.32530646,93.87932877,Myanmar,MM,Chin,Neyinzaya Chaung,17.82,,,COOLR_R,,,,,
POINT (104.069149637 21.800584352),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.80058435,104.06914964,Vietnam,VN,Yen Bai,Poun Loung,14.76,,,COOLR_R,,,,,
POINT (104.06899763 21.8315697740001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.83156977,104.06899763,Vietnam,VN,Yen Bai,Poun Loung,16.71,,,COOLR_R,,,,,
POINT (93.9187170660001 23.519678388),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.51967839,93.91871707,Myanmar,MM,Chin,Seksih,13.67,,,COOLR_R,,,,,
POINT (94.0212000000001 25.2745),e-pao.net,http://e-pao.net/GP.asp?src=6..111010.oct10,2569,2010/10/08,,"Bungte Chiru village(?), Senapati district, Manipur",According to a delayed report reaching here atleast six houses have been damaged in landslides that occurred unexpectedly in the morning of October 8 at Bungte Chiru village under Saitu Assembly Constituency of Senapati district.  The report said that ou,"Bungte Chiru village(?), Senapati district, Manipur",5km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,2569,25.2745,94.0212,India,IN,Manipur,Kalapahar,18.4,2014/04/01,,COOLR_R,,,,,
POINT (98.2419955120001 16.8366380800001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hpa-An 2018,Hpa-An Kayin Myanmar 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,16.83663808,98.24199551,Myanmar,MM,Kayin,Htisekaw,9.7,,,COOLR_R,,,,,
POINT (104.587417445 21.259287348),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.25928735,104.58741745,Vietnam,VN,Son La,Ban Pho,6.29,,,COOLR_R,,,,,
POINT (-118.3741 34.1026000000001),Los Angeles CBS,http://losangeles.cbslocal.com/2016/05/18/hollywood-water-main-break/,9340,2016/05/18,00:00,"8400 block of Grandview Drive, Hollywood, California, USA","Mud and debris flooded a hillside in Hollywood Wednesday causing officials to close several streets. Firefighters were sent around 12:30 a.m. to the 8400 block of Grandview Drive for report of a broken water main, according to the Los Angeles FireDepartm","8400 block of Grandview Drive, Hollywood, California, USA",exact,debris_flow,unknown,medium,above_road,0.0,0.0,,https://cbsla.files.wordpress.com/2016/05/mud-flow-hollywood.jpg?w=300&h=170,,GLC,9340,34.1026,-118.3741,United States,US,California,Burbank Glendale Pasadena,11.02,2016/08/03,,COOLR_R,,,,,
POINT (93.7317215300001 22.4865801620001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.48658016,93.73172153,Myanmar,MM,Chin,Bungtuah,9.49,,,COOLR_R,,,,,
POINT (93.796280633 23.4954236930001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.49542369,93.79628063,Myanmar,MM,Chin,Seksih,19.44,,,COOLR_R,,,,,
POINT (104.414906931 21.5216919490001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Tram Tau 2017,Tram Tau Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.52169195,104.41490693,Vietnam,VN,Yen Bai,Nghia Lo,12.81,,,COOLR_R,,,,,
POINT (97.95272141 15.1622969200001),NASA SERVIR Science Coordination Office & SERVIR-Mekong,https://servir.adpc.net/,12432,,,Landslide in Myanmar,,,exact,landslide,unknown,unknown,unknown,0.0,0.0,,,Eifert/Medium/before 3/2004/,SMMML,853,15.16229692,97.95272141,Myanmar,MM,Mon,Ye,14.14,2018/08/17,,COOLR_R,,,,,
POINT (104.084912715 21.801349972),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.80134997,104.08491272,Vietnam,VN,Yen Bai,Poun Loung,13.4,,,COOLR_R,,,,,
POINT (-119.444087 49.9861440000001),Global News,https://globalnews.ca/news/3827760/groundwater-potential-cause-of-landslide-in-mckinley-beach-development/,12909,2017/10/25,10:00,McKinley Beach Landslide,"Developers of the McKinley Beach condos and townhouses in Kelowna are dealing with the aftermath of a landslide on the development’s construction site.  A developer on site said they’d been dealing with groundwater in the area. By Monday, they though","McKinley Beach, McKinley, Kelowna, BC Canada.",1km,landslide,construction,unknown,retaining_wall,0.0,0.0,,https://shawglobalnews.files.wordpress.com/2017/10/img_6217.jpg?quality=70&strip=all&w=720&h=480&crop=1,,GLC,,49.986144,-119.444087,Canada,CA,British Columbia,Wilson Landing,3.64,2018/08/14,,COOLR_R,,,,,
POINT (110.0076 -7.70849999999996),www.antaranews.com,http://www.antaranews.com/en/news/91906/flood-and-landslide-displace-3929-residents-in-purworejo,5701,2013/12/20,15:00,"Purworejo, Central Java","The National Disaster Mitigation Agency (BNPB) reported on Monday, that as many as 3,929 residents are still displaced due to floods and landslides in Purworejo District, Central Java. ""From the previous 3,617 displaced residents, we found more refugees,","Purworejo, Central Java",25km,landslide,downpour,large,unknown,2.0,0.0,,,,GLC,5701,-7.7085,110.0076,Indonesia,ID,Jawa Tengah,Purworedjo,0.17,2014/04/01,,COOLR_R,,,,,
POINT (-117.8406 34.148),4 Southern California,http://www.nbclosangeles.com/news/local/Mud-Debris-Flows-Reported-in-Glendora--247820991.html#http://www.nbclosangeles.com/news/local/Mud-Debris-Flows-Reported-in-Glendora--247820991.html,5901,2014/02/26,12:00,"1311 Pebble Springs Ln Glendora, CA 91741","People in Glendora struggled to keep water out of their homes as a big storm hit. John Cádiz Klemack reports for the NBC4 News at Noon on Friday, Feb. 28,/2014.","1311 Pebble Springs Ln Glendora, CA 91741",5km,mudslide,downpour,large,above_road,0.0,0.0,,,,GLC,5901,34.148,-117.8406,United States,US,California,Brackett Field,8.3,2014/08/24,,COOLR_R,,,,,
POINT (92.8365614200001 20.82096841),NASA SERVIR Science Coordination Office & SERVIR-Mekong,https://servir.adpc.net/,12010,,,Landslide in Myanmar,,,exact,landslide,unknown,unknown,unknown,0.0,0.0,,,Muench/High/,SMMML,431,20.82096841,92.83656142,Myanmar,MM,Rakhine,Apaukwa,16.89,2018/08/17,,COOLR_R,,,,,
POINT (93.7861532060001 23.181190266),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.18119027,93.78615321,Myanmar,MM,Chin,Kalemyo,27.63,,,COOLR_R,,,,,
POINT (105.000154256 20.8283114550001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.82831146,105.00015426,Vietnam,VN,Son La,Suvui,9.5,,,COOLR_R,,,,,
POINT (101.4169 3.00890000000004),www.nst.com.my,http://www.nst.com.my/streets/central/landslides-hit-five-areas-in-kl-1.274502,4855,2013/05/09,,Jalan Anggur Port Klang Selangor,AT least five areas in the city were hit by landslides following heavy rain on Tuesday. The landslides resulted in traffic chaos as motorists had to be diverted following several road closures. The affected areas were the Bukit Nanas Forest Reserve in Ja,Jalan Anggur Port Klang Selangor,5km,landslide,rain,medium,unknown,0.0,0.0,,,,GLC,4855,3.0089,101.4169,Malaysia,MY,Selangor,Port Sweetenham,0.98,2014/04/01,,COOLR_R,,,,,
POINT (41.8393 41.7985),News.Az,http://news.az/articles/world/113647,9599,2016/09/25,23:00,Kveda Sameba,"Local authorities said the most affected villages were Alambari, Zeda and Kveda Sameba, Kakuti and Kobuleti in Kobuleti municipality. In those areas landslides had occurred very close to residential houses.",Kveda Sameba,5km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,9599,41.7985,41.8393,Georgia,GE,Ajaria,Kintrish,2.49,2016/10/13,,COOLR_R,,,,,
