WKT_GEOM,NEW DATASET,ID,OLD DATASET,OLD ID,VERSION,COUNTRY,ACCURACY,START DATE,END DATE,TYPE,TRIGGER,AFFIDABILITY,PSV,DCMV,FATALITIES,INJURIES,NOTES,LINK
POINT (120.65546 16.4313560000001),UGLC,CALC,COOLR_R,13225,2019,Philippines,5000.0,2017/10/14,2017/10/14,mudslide,rainfall,9,CALC,CALC,1.0,1.0,"Cooperative Open Online Landslide Repository - NASA, locality: Loacan, Itogon, Benguet, Philippines., description: A 7-year-old boy was killed in a mudslide in Itogon, Benguet over the weekend.   According to his mother Elizabeth Ciano, they were having dinner at around 5 p.m. Saturday when a landslide happened near their home at Barangay Loacan, Itogon, Benguet.   T",Source: http://news.abs-cbn.com/news/10/16/17/boy-7-killed-in-itogon-mudslide
POINT (93.876798766 23.8143167210001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.968390558 20.9193018330001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Da Bac Hoa Binh Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.693443087 22.4617263870001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-122.9342 43.2982000000001),UGLC,CALC,COOLR_R,8547,2019,United States,0.0,2012/11/20,2012/11/20,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: OR 138, milepost 27, description: ND",Source: ND
POINT (101.02804739 30.042865901),UGLC,CALC,COOLR_R,3769,2019,China,ND,2011/07/13,2011/07/13,mudslide,rainfall,10,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: National Highway 318, Yiajiang County, Sichuan Province, description: A mudslide in China's Sichuan Province blocked a national highway on Wednesday and cut off power to all of Yajiang County.  The mudslide blocked National Highway 318 early Wednesday morning, stranding four people who had to wait about six hours to be res",Source: http://english.ntdtv.com/ntdtv_en/news_china/2011-07-14/mudslides-block-highway-and-cuts-off-power-in-sichuan-province-china.html
POINT (104.897385581 22.7134001270001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Vi Xuyen Ha Giang Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (93.8338895840001 23.347548777),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (93.9266292450001 23.397336754),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-124.4205 42.4149),UGLC,CALC,COOLR_R,9019,2019,United States,5000.0,2015/12/09,2015/12/09,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: north Gold Beach, description: Curry County's Roadmaster, Doug Robbins, said crews were very busy cleaning up after a mudslide in north Gold Beach.  Crews were also doing a lot of preventative storm damage work. News10 checked in with the city of Brookings, and its Public Works Depart",Source: http://ktvl.com/news/local/mudslides-begin-to-hit-oregon-coast
POINT (-71.4842 -16.3556),UGLC,CALC,COOLR_R,994,2019,Peru,50000.0,2009/03/07,2009/03/07,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Urco, Province of Arequipa, description: At least seven people were injured and about 40 dwellings damaged by a mudslide over the weekend in the southern Peruvian province of Arequipa. The mudslide occurred on Saturday in the town of Urco while residents were celebrating the feast of their patr",Source: http://www.ubalert.com/alert/3091/comments
POINT (-123.1587 45.2335),UGLC,CALC,COOLR_R,8208,2019,United States,0.0,2015/02/06,2015/02/06,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: OR 42, milepost 42.2, description: ND",Source: ND
POINT (75.5227 32.3682000000001),UGLC,CALC,COOLR_R,4198,2019,India,25000.0,2012/02/15,2012/02/15,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Surjan village in Bani mountainous belt in Kathua district (, description: In other incidents yesterday in Ramban district, 3 houses were damaged due to an avalanche in Krapur and Asran remote mountainous villages, while six houses suffered damage when a landslide triggered by heavy rains hit Surjan village in Bani mountainous",Source: http://www.indianexpress.com/news/landslides-avalanches-hit-kashmir;-three-dead/912870
POINT (104.501240618 20.510377469),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (104.362990043 21.603310504),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Tram Tau Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (104.490145733 20.5843827520001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (102.353889345 19.6622839930001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (124.273652 9.60397000000006),UGLC,CALC,COOLR_R,13218,2019,Philippines,1000.0,2017/10/17,2017/10/17,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Bohol Circumferential Rd, Valencia, Bohol, Philippines, description: A portion of the national road in Barangay Cayam here was blocked by mounds of earth and debris, following the landslide on Tuesday night that was triggered by incessant rains.  No one was hurt when the landslide occurred at 8 p.m., said Alberto Gallende",Source: http://newsinfo.inquirer.net/938942/bohol-landslide-blocked-national-road-soil-debris-barangay-cayam
POINT (103.433964276 22.6620133280001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phong Tho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (93.8134672850001 23.2709254420001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (34.3323914740001 0.990683274000048),UGLC,CALC,COOLR_R,11353,2019,Uganda,5000.0,2018/05/16,2018/05/16,rotational slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Bunasirwe village, Buweswa parish, Weswa, Bubulo, Manafwa, description: Landslides at 10am buried 20 houses and displacing 200 people. Landslides were triggered by incessant rainfall in the Mt. Elgon region. One house was completely covered by mud and soil but the owners escaped without injury.",Source: https://www.newvision.co.ug/new_vision/news/1477822/landslides-hit-manafwa-residents
POINT (35.3905031350001 1.37458257600002),UGLC,CALC,COOLR_R,20917,2019,Kenya,0.0,2019/11/23,2019/11/23,ND,rainfall,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://www.capitalfm.co.ke/news/2019/11/landslide-death-toll-in-west-pokot-rises-to-43/
POINT (104.036678278 21.8186208710001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Mu Chang Chai Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.9197182360001 23.3317584500001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (99.45435925 11.6067865000001),UGLC,CALC,COOLR_R,11893,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://servir.adpc.net/
POINT (93.712831753 22.537387912),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (103.381944246 18.48734927),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Thaphabath Bolikhamsai Laos 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-73.9816 40.3312000000001),UGLC,CALC,COOLR_R,4719,2019,United States,5000.0,2013/01/16,2013/01/16,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Newfound Gap Road, Monmouth Beach, Nj, description: A chalet was left dislodged, two caravans were hit by rubble, and a section of the coast path through the Undercliff was closed when heavy downpours caused several landslides at Ware and Monmouth Beach.",Source: http://www.bridportnews.co.uk/news/lymenews/10164782.Council_advised_to_take_measures_to_protect_residents_following_Ware_cliff_landslides/
POINT (91.7825000000001 26.1961000000001),UGLC,CALC,COOLR_R,8222,2019,India,5000.0,2016/06/22,2016/06/22,mudslide,rainfall,9,CALC,CALC,1.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Piyali Phukan Nagar, Guwahati, India, description: A woman was buried alive in Piyali Phukan Nagar in the city when the guard wall of her house collapsed after a landslide. No one else from her family was injured.The rescue official said Rukia's house was located just on the edge of a hill. ""After almost",Source: http://www.nyoooz.com/guwahati/515423/woman-killed-in-wall-collapse-after-landslide-in-guwahati
POINT (98.2549421210001 16.852548976),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hpa-An Kayin Myanmar 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (106.50184529 16.7256116030001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Huong Hua Quang Tri Vietnam 2020",Source: https://doi.org/10.1002/gdj3.145
POINT (93.9746117620001 23.6999158040001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (102.983069346 22.3588030170001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (97.9629349400001 15.1455396700001),UGLC,CALC,COOLR_R,12369,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://servir.adpc.net/
POINT (-75.256705122 4.42639505000005),UGLC,CALC,COOLR_R,13407,2019,Colombia,0.0,2011/11/16,2011/11/16,ND,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Sin determinar, Ibagué, Tolima, Colombia, description: {""Fuente"":""Servicio GeolÃ³gico Colombiano (SIMMA)"",""Sitio"":""Sin determinar"",""Tipo_de_Mo"":""      Deslizamiento"",""Subtipo_de"":""Sin catalogar"",""Código_Cob"":"" "",""Categoria"":""Pastos arbolados"",""Símbolo_un"":""Qflarca"",""Nombre_Uni"":""DepÃ³sitos Consolidados",Source: https://www.researchgate.net/publication/328229319_Spatio-temporal_distribution_of_slides_1999-2015_in_Combeima_s_River_hydrographic_basin_Colombia
POINT (-121.413869 35.8569660000001),UGLC,CALC,COOLR_R,10128,2019,United States,5000.0,2016/12/08,2016/12/08,rock fall,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Highway 1 between Ventana and Ragged Point, description: Highway 1 between Ventana and Ragged Point reopened at 9 a.m. Friday after several small rock slides were cleaned up.",Source: http://www.ksbw.com/article/rock-slides-close-highway-one-south-of-big-sur/8483226
POINT (104.057729947 21.8013326560001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Mu Chang Chai Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.656905824 22.5967068630001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.519884595 20.4808938240001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (94.4228364400001 22.12205993),UGLC,CALC,COOLR_R,11980,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://servir.adpc.net/
POINT (102.427642138 19.751006481),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (94.0428339420001 23.7631133030001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (77.2106000000001 32.304),UGLC,CALC,COOLR_R,2056,2019,India,10000.0,2010/07/11,2010/07/11,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: roads from Manali to Rohtang pass, description: The final schedule of Action Replayy was to start in Manali on Sunday and since they are shooting with two high profile actors — Akshay Kumar and Aishwarya Rai Bachchan — the producers can’t afford to lose a single day.  But Mother Nature had other",Source: http://timesofindia.indiatimes.com/entertainment/bollywood/news-interviews/Army-rescues-Akshay-Ash/articleshow/6165973.cms
POINT (93.8647977240001 23.050708484),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (93.6135642770001 22.684591744),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hakha Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-107.8548 37.9478),UGLC,CALC,COOLR_R,3799,2019,United States,10000.0,2011/07/18,2011/07/18,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Highway 145, just west of Telluride, CO, description: Mudslide closes 145 ; storms hinder water plant  As monsoons linger, slides threaten By Matthew Beaudin Editor Published: Tuesday, July 19, 2011 9:35 PM CDT The summer monsoons played havoc with the Box Canyon on Monday and Tuesday, shutting down roads a",Source: http://www.telluridenews.com/articles/2011/07/19/news/doc4e262c6ada25b521708498.txt
POINT (22.033121083 41.3844862500001),UGLC,CALC,COOLR_R,13046,2019,The Former Yugoslav Republic of Macedonia,ND,1956/01/01,2023/01/01,ND,ND,10,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: unpopulated, description: ND","Source: Peshevski, I., Jovanovski, M., & Nedelkovska, N. (2018). Landslides in Republic of Macedonia. Unpublished raw data, Ss. Cyril and Methodius University in Skopje,  Skopje,  MK."
POINT (104.496335114 21.272913381),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (103.047442397 22.4570683330001),UGLC,CALC,COOLR_R,ND,2019,China,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (97.4925526490001 16.6128477280001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Thaton Mon Myanmar 2019",Source: https://doi.org/10.1002/gdj3.145
POINT (-123.2275 46.1185),UGLC,CALC,COOLR_R,8622,2019,United States,0.0,2012/03/29,2012/03/29,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: US 30, milepost 63, description: ND",Source: ND
